,iteration,train loss,val_seen loss,val_seen length,val_seen nav_error,val_seen oracle success_rate,val_seen success_rate,val_seen spl,val_seen oracle path_success_rate,val_seen dist_to_end_reduction,val_unseen loss,val_unseen length,val_unseen nav_error,val_unseen oracle success_rate,val_unseen success_rate,val_unseen spl,val_unseen oracle path_success_rate,val_unseen dist_to_end_reduction
0,100,0.22685445165634158,0.20669834140019544,9.773628683694522,13.408988804640495,0.24083769633507854,0.06806282722513089,0.05554322657429033,0.27225130890052357,-1.4832945910408941,0.19569365965141042,9.929461890831382,13.515527002847064,0.2392502756339581,0.05733186328555678,0.047970654061176406,0.28335170893054024,-1.9206308892831494
1,200,0.2176353002786636,0.20784519238349722,11.131534657485146,12.617253911307785,0.3193717277486911,0.11518324607329843,0.09729340977370148,0.3586387434554974,-0.7766139898380453,0.19300627813234436,10.074471425884123,12.462123603097583,0.28004410143329656,0.0804851157662624,0.06361290558174348,0.34509371554575524,-0.9422851987305211
2,300,0.19270443278551103,0.20700396635593513,15.357612761861878,13.196463586454028,0.4162303664921466,0.10471204188481675,0.08143711358649537,0.46335078534031415,-0.2625422890163307,0.1927875860051794,14.461673786515941,12.991197196427375,0.3880926130099228,0.06945975744211687,0.048074501735595944,0.44432194046306506,-0.3326012065889044
3,400,0.2071374178528786,0.19147968231103363,13.628157448206933,12.08895996846569,0.4162303664921466,0.1387434554973822,0.10795488265753062,0.46335078534031415,0.8043970087110048,0.19809862119810923,13.526131405860465,12.090765880381205,0.38257993384785005,0.10143329658213891,0.07641627306989837,0.45755237045203967,0.5072614438766783
4,500,0.20966540408134463,0.19596544702847796,13.944442330333995,12.248908105015479,0.4109947643979058,0.12827225130890052,0.1028655156305834,0.4581151832460733,0.6523611925516241,0.2011416500086313,13.148087390727877,11.885697799841708,0.3836824696802646,0.11466372657111357,0.08317182797776863,0.45424476295479604,0.5531381723957944
5,600,0.19079283273220063,0.20119755283380167,12.733547258459865,11.31746667330386,0.4083769633507853,0.1518324607329843,0.12426948264213748,0.46335078534031415,0.9557387524078501,0.18782121381916841,12.23023384533294,11.38609400805332,0.3770672546857773,0.12899669239250275,0.09483262206354391,0.4553472987872106,0.7851319098950749
6,700,0.19011732697486877,0.19805120076888652,12.613092800648834,11.233356908728577,0.41361256544502617,0.14136125654450263,0.1158205227259538,0.46335078534031415,1.298546088407641,0.18686017911512776,12.427763992204618,11.390468319600325,0.38919514884233736,0.1256890848952591,0.09578716166444609,0.46747519294377066,1.0275631109884396
7,800,0.2102312830686569,0.19083965283173782,11.459610084995388,10.641862835782284,0.39267015706806285,0.17277486910994763,0.14864454451318465,0.4397905759162304,1.3137165120095493,0.18450298014577932,11.421280914799103,11.136618277330827,0.3649393605292172,0.13561190738699008,0.10593966406618059,0.4355016538037486,0.8804273940230455
8,900,0.20094175517559054,0.17717702740278002,10.732662654876554,10.287477976103874,0.3769633507853403,0.1806282722513089,0.15617004281822602,0.4476439790575916,1.4797051017421845,0.1810192084574438,10.541833588546554,10.779865498521385,0.360529217199559,0.15545755237045203,0.12697753345386706,0.43660418963616315,1.0399482118098
9,1000,0.19484583204984665,0.18808036996768074,12.423380358526167,10.998593347552903,0.4083769633507853,0.14659685863874344,0.11886997197362902,0.4581151832460733,1.3157480444127454,0.1899241276494749,12.162663228993395,11.327151406244813,0.37816979051819183,0.1256890848952591,0.09655771139942644,0.4476295479603087,0.9014647001897194
10,1100,0.19109216183423997,0.19981286006096083,13.248168267853908,10.977215783369994,0.43455497382198954,0.17015706806282724,0.1337957975392035,0.4816753926701571,1.4040055459876242,0.1911649582150218,12.863392563138493,11.278293067129228,0.40683572216097025,0.1444321940463065,0.10497874072344335,0.4829106945975744,1.0138922603529683
11,1200,0.19491195154190064,0.17833312994394548,11.808101969834997,10.844950199552779,0.4005235602094241,0.1649214659685864,0.14359665581704323,0.450261780104712,1.2654945956340844,0.18549988833102551,11.28837371507313,10.95308637971769,0.3649393605292172,0.1278941565600882,0.1066898516256748,0.4355016538037486,1.1475431909663159
12,1300,0.19803843063116078,0.17980344463617376,11.492903942184917,10.493774490316623,0.4005235602094241,0.19109947643979058,0.1618774083838523,0.4581151832460733,1.383069419735061,0.19050984402279283,11.4996982824284,10.982315916016494,0.3627342888643881,0.12679162072767364,0.10104236264690306,0.43660418963616315,1.038000603650682
13,1400,0.20408866423368455,0.18863770732512844,11.80709509277356,10.789302585398898,0.40575916230366493,0.16753926701570682,0.14228752479277423,0.4581151832460733,1.4241919136079941,0.19000189003053597,11.49974288375876,11.046134297648573,0.37045203969129,0.12127894156560089,0.09993846449308817,0.4454244762954796,1.066119861334655
14,1500,0.1893943648338318,0.19000089902144213,10.81976639396672,10.03148439416138,0.38219895287958117,0.2094240837696335,0.18109830834967258,0.4476439790575916,1.6455727916344316,0.18029030941344878,10.845026289094431,10.603128378957543,0.35170893054024255,0.14773980154355015,0.12296654570698669,0.4244762954796031,1.0408897449402783
15,1600,0.19085989946126936,0.19108386651063577,11.518500866407303,10.323240072735166,0.4031413612565445,0.19633507853403143,0.16214820163822669,0.46335078534031415,1.6130968111243202,0.1946346129689898,11.240997165971283,11.054142214845196,0.35611907386990077,0.12458654906284454,0.10196948777415388,0.42998897464167585,0.9194959690653483
16,1700,0.1818816123604775,0.18518080145884783,10.979102116508173,10.263664180630606,0.4005235602094241,0.22774869109947643,0.19689236590412093,0.450261780104712,1.3473922880091385,0.1846500609602247,11.03847200255706,10.879483463714653,0.3649393605292172,0.13561190738699008,0.1145308980700996,0.43660418963616315,1.1398857221862078
17,1800,0.18376796811819077,0.19006160833896737,15.667766602040702,12.120998284951822,0.4581151832460733,0.1518324607329843,0.11379151442131087,0.5,0.7931756974642409,0.2048762448541411,16.521086515759727,12.147385651101002,0.4244762954796031,0.10143329658213891,0.07276143032469745,0.4961411245865491,0.44898004349643933
18,1900,0.18793275350332259,0.17493126545196924,11.634097265948775,10.404247360526067,0.4109947643979058,0.2198952879581152,0.18718451575377396,0.468586387434555,1.2767494796679324,0.18419682691385458,12.120258143138019,10.986829550129757,0.39691289966923926,0.1466372657111356,0.11973935946003013,0.47739801543550164,1.2330491483554278
19,2000,0.18287832903862,0.18201921307123625,11.252781392278358,10.15298364871234,0.4109947643979058,0.21727748691099477,0.1849426179749629,0.4712041884816754,1.5204249922767208,0.18711703897832513,11.338496486013746,10.813366695764604,0.3748621830209482,0.14884233737596472,0.12431660497479825,0.45755237045203967,1.1291303299073068
20,2100,0.18712293314933773,0.19186969261903028,11.530217265422092,10.494497726776338,0.4031413612565445,0.19633507853403143,0.17049941962754286,0.468586387434555,1.3372754694578788,0.18642354777881082,11.449747442613804,11.113344822766564,0.37265711135611906,0.13120176405733186,0.10931755257768332,0.4520396912899669,0.8412371122487416
21,2200,0.18987758034467694,0.18418770065674414,10.587338829397266,10.001889930121488,0.3900523560209424,0.21465968586387435,0.18988105374322184,0.4581151832460733,1.5641253742058345,0.1931565618122017,10.514712808218754,10.581117824813983,0.3649393605292172,0.16427783902976847,0.14308908080719426,0.44652701212789414,1.1950756226345352
