,iteration,train loss,val_seen loss,val_seen length,val_seen nav_error,val_seen oracle success_rate,val_seen success_rate,val_seen spl,val_seen oracle path_success_rate,val_seen dist_to_end_reduction,val_unseen loss,val_unseen length,val_unseen nav_error,val_unseen oracle success_rate,val_unseen success_rate,val_unseen spl,val_unseen oracle path_success_rate,val_unseen dist_to_end_reduction
43,4400,0.8526155729293824,0.8740985870361329,21.12203719248564,6.744272611601196,0.5,0.31675392670157065,0.1763293403755158,0.5968586387434555,5.061738548674416,0.9863050746917723,16.718106965654297,9.535889702218194,0.2866593164277839,0.17420066152149946,0.07871252289831504,0.37596471885336274,1.5935062700884757
44,4500,0.8527354888916016,0.8895899534225464,16.94852095058017,6.572512872950993,0.5,0.34554973821989526,0.22243770866491447,0.599476439790576,5.136803255231319,1.0127823066711426,16.471671263166918,9.355785086268437,0.29768467475192945,0.15766262403528114,0.0745403195784673,0.3814773980154355,2.0296847336093906
45,4600,0.8491897196769714,0.8883096456527709,23.222749977103515,6.495546651680325,0.5418848167539267,0.35340314136125656,0.176674422579253,0.6387434554973822,5.259624057765013,1.007121467590332,20.574356026152188,9.72882742969304,0.31091510474090406,0.13009922822491732,0.05338477962812291,0.4013230429988975,1.5767557532031748
46,4700,0.8458170914649963,0.8957013130187989,19.147441645475972,6.628307285765536,0.5392670157068062,0.34293193717277487,0.2040230199382138,0.6308900523560209,5.251970357770501,0.9896668338775635,16.56903583329437,9.678068578874278,0.3065049614112459,0.15766262403528114,0.07546640685449556,0.3770672546857773,1.6216295226786142
47,4800,0.8432993173599244,0.8592735290527344,21.639744920728006,7.056618784668151,0.5261780104712042,0.3298429319371728,0.17769261170771325,0.6335078534031413,4.752015730314552,0.9973729515075684,17.89083499010166,9.714040616590657,0.29768467475192945,0.1565600882028666,0.06489144554678186,0.38478500551267913,1.5469443106729885
48,4900,0.8405466852188112,0.8891937017440795,14.279079661895098,6.525923401409263,0.4895287958115183,0.3403141361256545,0.24247957499854972,0.5785340314136126,5.020773538165704,1.0111590099334715,12.913550876182834,9.323616052704747,0.25027563395810365,0.16979051819184124,0.09379651174170163,0.3362734288864388,1.4905729468036812
49,5000,0.837715269088745,0.8916600465774537,18.66493029085857,6.520305900342531,0.5314136125654451,0.34554973821989526,0.19625405895325293,0.6335078534031413,5.022795036005838,1.0024153041839599,15.490398259293867,9.826338522944113,0.2756339581036384,0.12899669239250275,0.0646617810792858,0.35501653803748623,1.236199720965542
50,5100,0.8374517121315002,0.883538794517517,15.534348818431543,6.592816931126148,0.5078534031413613,0.337696335078534,0.2326580777383103,0.6047120418848168,5.018557946321263,1.0142362689971924,14.414978196321556,9.205014194412284,0.3098125689084895,0.17640573318632854,0.09880550486597718,0.40352811466372657,1.7945328876829134
51,5200,0.8323055114746094,0.8863579273223876,14.485674555813475,6.341636277989766,0.5104712041884817,0.3507853403141361,0.24250108735740747,0.6204188481675392,5.343729343913641,1.026741247177124,14.118294977670322,9.32711481754749,0.30099228224917307,0.17750826901874311,0.09515729752307206,0.3836824696802646,1.739102201363668
52,5300,0.8307633638381957,0.8708428144454956,17.111267989764002,6.44300621736795,0.5209424083769634,0.34554973821989526,0.21762807007407908,0.6204188481675392,5.3039260142973905,1.0254708194732667,16.454577578452472,9.473382527907992,0.2756339581036384,0.12348401323042998,0.055489058747272106,0.36163175303197354,1.7511804397012223
53,5400,0.8271911764144896,0.8576777696609498,17.02263560793257,6.3851315541824825,0.5366492146596858,0.3743455497382199,0.24859709217588466,0.6413612565445026,5.249354739732842,0.9857832622528075,14.547980581089835,9.684012533456015,0.28004410143329656,0.1543550165380375,0.085567018463605,0.3572216097023153,1.545132598838193
54,5500,0.8280170388221743,0.8728250741958619,16.147367790933547,6.474425889347943,0.5026178010471204,0.3481675392670157,0.23400035142388836,0.6151832460732984,5.0170958182084275,1.0237629985809327,15.861867400711478,9.442530693160206,0.26460859977949286,0.1609702315325248,0.07378164119206511,0.3572216097023153,1.3884695950389963
55,5600,0.8235834312438964,0.8577888011932373,20.34063029100053,6.529250970425625,0.5366492146596858,0.3586387434554974,0.20615463794633848,0.6361256544502618,5.037406625673719,1.008299512863159,15.933172943077542,9.66800801033375,0.2745314222712238,0.1587651598676957,0.0753330836699447,0.35832414553472985,1.324137234576771
56,5700,0.8202007412910463,0.873772668838501,19.03969569567379,6.906819067431756,0.5287958115183246,0.34293193717277487,0.17912691656062016,0.6047120418848168,4.979198283290743,1.005821304321289,16.34796042977226,9.729044911871153,0.29106945975744214,0.1631753031973539,0.07613853220646159,0.3638368246968026,1.5151287678783936
57,5800,0.8127601451873778,0.8798633575439453,16.0761625111016,6.5877809651330095,0.5418848167539267,0.3481675392670157,0.23659743456191487,0.6544502617801047,5.188263047470026,1.023032398223877,14.459391898114982,9.570259976028531,0.2679162072767365,0.1543550165380375,0.07841053398195552,0.3484013230429989,1.389115956318549
58,5900,0.8140353865623475,0.8868305206298828,16.49041693929513,6.542520445726481,0.5130890052356021,0.3586387434554974,0.21962586405966228,0.612565445026178,5.069354986482913,1.0209966945648195,15.878734510964431,9.401202666827079,0.2756339581036384,0.1444321940463065,0.06465746116794166,0.36163175303197354,1.410175677514261
59,6000,0.8099355959892273,0.8705511331558228,16.172474222163896,6.566297177122182,0.5340314136125655,0.3481675392670157,0.23099442197478479,0.6361256544502618,5.072896413416452,1.017315845489502,13.854494511279961,9.568091493331933,0.28114663726571115,0.17861080485115766,0.09018588407446158,0.3627342888643881,1.532711207546705
60,6100,0.8067563047409056,0.8706609725952148,15.791815168079674,6.5578311952807145,0.5235602094240838,0.3481675392670157,0.2563107546542177,0.6256544502617801,4.7805950694987365,0.9972184276580809,15.738390475271208,9.297497518075264,0.28776185226019846,0.16648291069459759,0.0899659250279707,0.3715545755237045,1.5523589351336795
61,6200,0.8058132033348083,0.8814118862152099,12.862389846429128,6.445520329652414,0.47643979057591623,0.35340314136125656,0.2635793071466918,0.5837696335078534,4.921044802279823,1.013429775238037,12.027728052263255,9.228341805776425,0.25909592061742004,0.1565600882028666,0.10126353816021155,0.34509371554575524,1.692955655650827
62,6300,0.8061170597076415,0.8661375522613526,19.76639637741365,7.080181125524013,0.5314136125654451,0.31413612565445026,0.1961525221916528,0.643979057591623,4.897182615189725,1.0113129806518555,17.71651278652108,9.465699025590622,0.29106945975744214,0.16538037486218302,0.0717295254156459,0.3671444321940463,1.4100297218694693
63,6400,0.8016839141845702,0.8749330759048461,19.184070369977896,6.6283478540619845,0.5575916230366492,0.35340314136125656,0.22108881787791643,0.6596858638743456,5.235381153251082,1.0310730743408203,17.031461238744633,9.76725319076378,0.2954796030871003,0.1543550165380375,0.06980379537129931,0.37816979051819183,1.2860901718026712
64,6500,0.7993025140762329,0.8782351016998291,16.058805121258253,6.6948027787097475,0.5235602094240838,0.3324607329842932,0.2349539221858983,0.6178010471204188,5.121325306133638,1.027696647644043,14.701088055677179,9.659642156162905,0.28114663726571115,0.16868798235942667,0.08541035571589616,0.3528114663726571,1.2311245846137382
65,6600,0.7972724056243895,0.8721853256225587,16.81472857141405,6.559188529562755,0.5235602094240838,0.34554973821989526,0.22460027546488473,0.6335078534031413,4.875182178489941,1.041420249938965,15.043205697316314,9.350905678635804,0.2844542447629548,0.16979051819184124,0.08936852809326423,0.39029768467475195,1.5283166343114574
66,6700,0.7945348963737487,0.8536118268966675,14.455237166308873,6.796700323117813,0.5287958115183246,0.3481675392670157,0.2657028993397875,0.6308900523560209,4.78862572420719,1.0157364749908449,12.43320963382112,9.643253776765619,0.2557883131201764,0.14773980154355015,0.08663206159102067,0.3461962513781698,1.2433794421706768
67,6800,0.7921579604148863,0.8582419633865356,19.77834489795118,6.714437411823964,0.5523560209424084,0.34293193717277487,0.2099156001833748,0.6518324607329843,5.359999920314461,1.0228788280487062,17.2179382888248,9.392838051832054,0.30209481808158767,0.175303197353914,0.07730916390003545,0.39691289966923926,1.5241422484888778
68,6900,0.7907814621925351,0.8587115049362183,15.745013321011974,6.3299958408646795,0.518324607329843,0.3586387434554974,0.2603208667954126,0.6361256544502618,5.093197813375164,1.03204252243042,15.045396744912907,9.540377888937519,0.2745314222712238,0.16758544652701213,0.08630602223809332,0.360529217199559,1.2779499204394973
69,7000,0.7870597548484801,0.8637136697769165,16.676999810107088,6.486253607087079,0.5471204188481675,0.35602094240837695,0.2485129166416823,0.6492146596858639,5.259937192842943,1.0336210346221921,15.399051513650429,9.33391207073195,0.3153252480705623,0.1918412348401323,0.10865201149372747,0.40352811466372657,1.535171708592021
70,7100,0.7866348934173584,0.8873270988464355,18.69113636813595,6.395416094257553,0.5654450261780105,0.3403141361256545,0.2098181126400127,0.675392670157068,5.514303103578477,1.0405135822296143,17.685153601508215,9.239174319214591,0.308710033076075,0.18853362734288864,0.0856615185915634,0.40352811466372657,1.563109713010919
71,7200,0.7855230851173399,0.8706880569458008,16.447879764006878,6.298856441662936,0.5549738219895288,0.3743455497382199,0.24275522398324753,0.6675392670157068,5.3914667777488345,1.0580575847625733,15.4771730969301,9.479390175504317,0.2954796030871003,0.1587651598676957,0.0814519579371153,0.38919514884233736,1.3572246463657476
72,7300,0.7858210844993593,0.8827438354492188,16.528690869225915,6.514942138336221,0.5471204188481675,0.3612565445026178,0.24554276099756775,0.6518324607329843,5.472629051125785,1.0373871517181397,14.736458607042708,9.593998405703733,0.28114663726571115,0.14553472987872107,0.0705071228662307,0.3638368246968026,1.2613862113247953
73,7400,0.7789558911323546,0.8568062067031861,16.062182226685728,6.790911559703606,0.5418848167539267,0.3481675392670157,0.2355206485575885,0.6387434554973822,5.074600809644861,1.0490680122375489,15.901248726503951,9.305977132712252,0.2844542447629548,0.14994487320837926,0.0708419744030511,0.37045203969129,1.6842833711332972
74,7500,0.7752007389068605,0.8615717411041259,14.765935552531557,6.743139298582666,0.5287958115183246,0.33507853403141363,0.23958864185309056,0.6308900523560209,5.087612668125948,1.0522142028808594,14.195354289158548,9.381353440824588,0.2855567805953694,0.16758544652701213,0.08822145261901883,0.3715545755237045,1.4821744490863344
75,7600,0.7721469254493715,0.8582806348800659,13.790474210195637,6.569271604411388,0.5497382198952879,0.38481675392670156,0.29887356817870087,0.6544502617801047,4.982367595203265,1.0528458118438722,13.368261883944667,9.496390601094026,0.2866593164277839,0.17199558985667035,0.10106405066257927,0.3869900771775083,1.3014981186887602
76,7700,0.7767792491912842,0.8850599050521851,15.479323436952159,6.691678651813458,0.5130890052356021,0.3403141361256545,0.24350269674532682,0.6465968586387435,4.858499108601059,1.0541904640197757,15.050277697689369,9.428125050641883,0.27122381477398017,0.15104740904079383,0.07674677035053647,0.360529217199559,1.38659398545502
77,7800,0.7721941857337952,0.8485373020172119,18.389732558566486,6.7556397993262625,0.5680628272251309,0.36910994764397903,0.25263216601623484,0.6570680628272252,5.013139615197724,1.025585718154907,15.814302707859095,9.97226838369761,0.2745314222712238,0.12458654906284454,0.06545087643431276,0.35832414553472985,0.9281841201282119
78,7900,0.7688652834892272,0.856908130645752,19.4406224509622,6.742277947824641,0.5549738219895288,0.3298429319371728,0.2092114916034474,0.6596858638743456,5.283052334464873,1.0341587924957276,18.160382489469313,9.29635873438059,0.30209481808158767,0.18853362734288864,0.08092706761997616,0.38919514884233736,1.6409407449494564
79,8000,0.7673016109466552,0.8720216035842896,16.794197772099906,6.709231925786256,0.5837696335078534,0.35340314136125656,0.2439148570570923,0.675392670157068,5.394787383724727,1.0531202697753907,15.92040232398925,9.669316750702812,0.31422271223814774,0.16538037486218302,0.08606847249548898,0.3836824696802646,1.3422653111901073
80,8100,0.767500790119171,0.8689031839370728,18.370032327326584,6.6242620601911835,0.5863874345549738,0.38219895287958117,0.25823260712158697,0.6963350785340314,5.24808291530062,1.0549756050109864,16.79957757918802,9.605290329781132,0.30429988974641675,0.17640573318632854,0.09033327675755709,0.39691289966923926,1.2877479129900842
81,8200,0.7589033074378966,0.8793797969818115,17.600466756237747,6.575557775946461,0.56282722513089,0.35340314136125656,0.23394290492855122,0.6570680628272252,5.229979144038052,1.048017349243164,15.073974787538187,9.576460462710262,0.278941565600882,0.16207276736493936,0.08458849765236408,0.35942668136714445,1.3945760097221935
82,8300,0.7629390654563903,0.8522375106811524,16.004871430888205,6.861508724406929,0.5340314136125655,0.3298429319371728,0.25240257307051384,0.6335078534031413,4.877035401821267,1.038016185760498,13.886815394075766,9.839596577865207,0.2745314222712238,0.15766262403528114,0.096139210481264,0.35942668136714445,1.1864379249879742
83,8400,0.762405475616455,0.8614274501800536,17.643285968639777,6.556950517048385,0.5863874345549738,0.38481675392670156,0.2805041836682959,0.680628272251309,5.300171543328513,1.0754053688049316,15.984455173229184,9.658894835723489,0.28996692392502754,0.17861080485115766,0.08843236852981172,0.37265711135611906,1.2155556174385684
84,8500,0.7596437239646912,0.8640544891357422,17.357245213076215,6.686994381620437,0.56282722513089,0.3586387434554974,0.2471900971662695,0.6649214659685864,5.2590608461663555,1.0660531520843506,16.59564826881139,9.380453665950519,0.3131201764057332,0.19294377067254687,0.10016537652218595,0.4013230429988975,1.5088429439063415
85,8600,0.7553742680549622,0.764448630809784,12.074846077533353,6.681687901958723,0.5078534031413613,0.38219895287958117,0.3086460169722384,0.6178010471204188,4.731146037980949,1.0203245639801026,10.845102863904655,9.92134588958557,0.23153252480705622,0.15104740904079383,0.10807324328711819,0.3153252480705623,0.835519341092108
86,8700,0.7512169842720031,0.8554969787597656,15.430188773485735,6.742555399946908,0.5418848167539267,0.35340314136125656,0.2622627564924306,0.6230366492146597,4.806506428629205,1.0240579319000243,14.786916378369424,9.523982394199015,0.2954796030871003,0.16758544652701213,0.0919916277146792,0.38588754134509373,1.3444645811544451
87,8800,0.7499715471267698,0.8572713613510132,17.875228908696343,6.822479978027082,0.5340314136125655,0.3324607329842932,0.2307925305828602,0.6361256544502618,4.839620164011189,1.0479924488067627,16.329581087674253,9.76962848654356,0.2855567805953694,0.16538037486218302,0.07910083982224729,0.36934950385887544,1.1378714117615367
88,8900,0.7519163961410524,0.874988341331482,14.671851206863687,6.573559804425986,0.5418848167539267,0.3612565445026178,0.2532457470360959,0.6675392670157068,5.163508912925654,1.0559088134765626,12.40619005764995,9.749595568294863,0.2535832414553473,0.1730981256890849,0.10025552091770394,0.3461962513781698,1.0279656651702582
